,fixture_id,time.starting_at.date,Team.data.name,op_Team.data.name,gs_expected_score,gs_op_expected_score,gs_local_prob,gs_tie_prob,gs_visitor_prob,gs_expected_winner,winner,score,op_score,expected_goals,is_home,op_expected_goals
140,741504.0,2014-06-29 00:00:000000,D.C. United,Seattle Sounders FC,1.6514984575289646,1.0780294614690586,0.5074565291218358,0.2445764031266874,0.2479656603742207,D.C. United,Seattle Sounders FC,0.0,1.0,0.877907,1,1.5153290000000001
141,741505.0,2014-06-29 00:30:000000,New England Revolution,Philadelphia Union,1.6782166900348638,0.9928221148177526,0.5344378228121449,0.2423388280699517,0.2232217257224518,New England Revolution,Philadelphia Union,1.0,3.0,1.609326,1,1.561974
142,741507.0,2014-06-29 02:00:000000,Colorado Rapids,Vancouver Whitecaps,1.8137305407489266,1.0300054897014543,0.5574033303399317,0.22960464069076988,0.21298866104570927,Colorado Rapids,Colorado Rapids,2.0,0.0,1.379903,1,1.446081
143,741503.0,2014-06-29 03:30:000000,San Jose Earthquakes,LA Galaxy,1.5665353947514544,1.144746628507084,0.4708189988077083,0.25097145745003296,0.27820866747698375,San Jose Earthquakes,LA Galaxy,0.0,1.0,1.099991,1,1.3515700000000002
144,741508.0,2014-06-29 03:30:000000,Chivas USA,Real Salt Lake,1.5209641756801133,1.1614569397140193,0.4554848648411711,0.25430061724473313,0.29021384224865215,Chivas USA,Chivas USA,1.0,0.0,0.511058,1,0.9378489999999999
145,741506.0,2014-06-29 19:00:000000,Columbus Crew,FC Dallas,1.5479786687079942,1.10686211469395,0.47490544190152545,0.25333382156351253,0.2717599617866136,Columbus Crew,tie,0.0,0.0,0.965569,1,1.384693
146,741509.0,2014-06-30 00:30:000000,Montreal Impact,Houston Dynamo,1.545570601616331,1.082478217539162,0.47999834586662615,0.25402808109565134,0.2659728149303717,Montreal Impact,Montreal Impact,3.0,0.0,1.201671,1,0.8424809999999999
147,741510.0,2014-07-03 01:30:000000,Chicago Fire,Toronto FC,1.637024499239174,0.9943689754141354,0.5239954114200522,0.24638667165517816,0.2296166327511937,Chicago Fire,tie,1.0,1.0,0.810239,1,1.005347
148,741511.0,2014-07-03 03:30:000000,San Jose Earthquakes,Chivas USA,1.5552254046221714,0.9530347184785065,0.5136324556476561,0.25487333620846064,0.2314934208441432,San Jose Earthquakes,Chivas USA,0.0,1.0,0.847664,1,0.718762
149,741512.0,2014-07-05 01:30:000000,Houston Dynamo,New York Red Bulls,1.7537065162065555,1.0268033873028064,0.5442249734571339,0.23520336821377066,0.22056919936168862,Houston Dynamo,tie,2.0,2.0,0.752524,1,1.11059
150,741513.0,2014-07-05 02:00:000000,FC Dallas,Philadelphia Union,1.7637119699235397,1.0136071745615756,0.549757463298776,0.23416835911822811,0.2160715857400036,FC Dallas,FC Dallas,2.0,1.0,1.235239,1,1.620859
151,741514.0,2014-07-05 02:30:000000,Colorado Rapids,Columbus Crew,1.854586622890385,0.9515521582926508,0.5857078841136235,0.2244700329937538,0.18981794652143308,Colorado Rapids,tie,1.0,1.0,1.371055,1,0.9305530000000001
152,741515.0,2014-07-05 03:00:000000,Real Salt Lake,New England Revolution,1.8402062699860278,1.0466690996677468,0.5594618754291066,0.22734129851861173,0.21319296916229716,Real Salt Lake,Real Salt Lake,2.0,1.0,0.6062029999999999,1,1.8593439999999999
153,741516.0,2014-07-05 04:00:000000,LA Galaxy,Portland Timbers,1.8137305407489266,1.0515689957116325,0.5522409890384161,0.22981358234386287,0.21794205756003884,LA Galaxy,tie,2.0,2.0,1.298591,1,1.615477
154,741517.0,2014-07-06 00:00:000000,Toronto FC,D.C. United,1.6201531227533155,1.012030386631434,0.5155368414701554,0.2479563295845483,0.23650566269277462,Toronto FC,D.C. United,1.0,2.0,0.956765,1,0.771262
155,741518.0,2014-07-06 03:00:000000,Vancouver Whitecaps,Seattle Sounders FC,1.6514984575289646,1.0592162698150593,0.5119254499252205,0.24471004358670448,0.2433631025721061,Vancouver Whitecaps,Vancouver Whitecaps,1.0,0.0,1.2243709999999999,1,1.261588
156,741519.0,2014-07-06 03:30:000000,Chivas USA,Montreal Impact,1.5439970697667833,0.9729868159044884,0.505861862758822,0.2558341407102143,0.23830326025226267,Chivas USA,Chivas USA,1.0,0.0,0.725304,1,1.545623
157,741520.0,2014-07-06 20:00:000000,Sporting Kansas City,Chicago Fire,1.8109090646416577,1.0078570295009177,0.562091664396059,0.22961978898139968,0.2082852298874149,Sporting Kansas City,tie,1.0,1.0,0.7993,1,0.805858
