     matchid  teamid  op_teamid  competitionid  seasonid  is_home                team_name             op_team_name                   timestamp  goals  op_goals  points  avg_points  avg_goals  op_avg_goals   pass_70   pass_80  op_pass_70  op_pass_80  expected_goals  op_expected_goals    passes  bad_passes  pass_ratio   corners     fouls     cards     shots  op_passes  op_bad_passes  op_corners  op_fouls  op_cards  op_shots  goals_op_ratio  shots_op_ratio  pass_op_ratio
1759  484861    1326       1897             98      2013        1              D.C. United           Houston Dynamo  2013-05-09 00:00:00.000000      0         4       0    0.166667   0.500000      1.833333  0.504838  0.199185    0.559919    0.213407        1.067899           1.542828  4.025468    1.237626    0.753879  0.046311  0.143857  1.500000  0.117353   3.254929       1.202652    0.062213  0.099339  1.833333  0.152931        0.194444        1.035351       1.054667
1760  456676     182        186             23      2012        0                   Málaga              Real Madrid  2013-05-08 20:30:00.000000      2         6       0    1.500000   1.500000      2.000000  0.663603  0.223624    0.532656    0.191171        1.308184           1.489009  4.181079    1.215178    0.769453  0.052032  0.180842  2.500000  0.125243   3.615690       1.227261    0.053594  0.150335  3.000000  0.132355        1.116667        1.007143       1.055349
1761  456676     186        182             23      2012        1              Real Madrid                   Málaga  2013-05-08 20:30:00.000000      6         2       3    2.666667   3.000000      1.166667  0.778677  0.230965    0.557013    0.210949        2.299341           1.255304  4.610430    1.147794    0.788745  0.052247  0.149431  2.500000  0.218420   3.500782       1.135326    0.057584  0.117174  2.333333  0.147620        2.555556        1.544949       1.070959
1762  442321       6          8              8      2012        0        Tottenham Hotspur                  Chelsea  2013-05-08 19:45:00.000000      2         2       1    1.833333   1.666667      1.166667  0.642567  0.226488    0.540873    0.178467        1.273667           1.197039  4.328563    1.184555    0.778790  0.046082  0.095599  1.833333  0.136268   3.841190       1.209192    0.051364  0.123950  1.666667  0.102617        1.333333        1.442791       1.047699
1763  442321       8          6              8      2012        1                  Chelsea        Tottenham Hotspur  2013-05-08 19:45:00.000000      2         2       1    2.166667   1.833333      0.833333  0.927565  0.370667    0.544550    0.183235        1.065951           0.823723  4.241906    1.138789    0.783691  0.067067  0.135942  1.166667  0.167977   4.147686       1.062800    0.054490  0.109220  2.833333  0.133680        1.583333        1.375718       0.993875
1764  456679     175        176             23      2012        0       Atlético de Madrid            Celta de Vigo  2013-05-08 18:30:00.000000      3         1       3    1.500000   1.333333      0.500000  0.743377  0.301290    0.455548    0.138519        1.559578           0.822502  3.535199    1.315724    0.712910  0.055828  0.133435  3.166667  0.117247   3.878350       1.291745    0.035920  0.180166  2.333333  0.133318        1.250000        0.998869       0.969126
1765  456679     176        175             23      2012        1            Celta de Vigo       Atlético de Madrid  2013-05-08 18:30:00.000000      1         3       0    1.333333   1.000000      1.166667  0.415563  0.165610    0.527806    0.195039        1.036338           1.303118  3.176023    1.317751    0.701444  0.055405  0.153631  4.000000  0.135597   4.029598       1.293416    0.073288  0.156989  3.500000  0.110734        0.833333        1.314556       0.951027
1766  442323      35         43              8      2012        0     West Bromwich Albion          Manchester City  2013-05-07 19:45:00.000000      0         1       0    0.833333   1.333333      1.500000  0.660108  0.273696    0.565580    0.187537        1.818324           1.511794  3.535512    1.263503    0.730020  0.067101  0.125380  2.166667  0.151452   3.360807       1.172372    0.053124  0.107888  2.833333  0.146882        0.916667        1.097963       0.999860
1767  442323      43         35              8      2012        1          Manchester City     West Bromwich Albion  2013-05-07 19:45:00.000000      1         0       3    2.166667   1.666667      0.833333  0.904148  0.301508    0.503198    0.176079        1.691676           0.975863  5.073881    1.066316    0.822223  0.064274  0.099795  1.666667  0.149979   3.435811       1.090318    0.047934  0.122600  2.000000  0.104866        1.555556        1.732179       1.088747
1768  442328      80        111              8      2012        0             Swansea City           Wigan Athletic  2013-05-07 19:45:00.000000      3         2       3    0.500000   0.500000      1.333333  0.699151  0.234986    0.792837    0.271340        0.844663           1.452089  5.209684    1.117201    0.818802  0.048103  0.103413  1.500000  0.135292   4.241984       1.160249    0.042897  0.101657  1.833333  0.148139        0.250000        1.040509       1.072350
1769  442328     111         80              8      2012        1           Wigan Athletic             Swansea City  2013-05-07 19:45:00.000000      2         3       0    1.333333   1.166667      1.333333  0.767199  0.283437    0.628433    0.251279        1.389587           0.943381  4.190784    1.119007    0.782603  0.067417  0.118650  2.000000  0.147019   3.505917       1.057106    0.040651  0.116878  2.500000  0.143135        0.750000        1.182407       1.043447
1770  456654     188       1450             23      2012        0            Real Sociedad                   Getafe  2013-05-06 21:00:00.000000      1         2       0    2.333333   2.666667      1.166667  0.513527  0.193311    0.621317    0.189857        1.939773           1.044992  3.833352    1.227032    0.734584  0.064346  0.166195  2.666667  0.150279   3.929810       1.298411    0.062651  0.126631  3.000000  0.127055        1.833333        1.205286       0.988459
1771  456654    1450        188             23      2012        1                   Getafe            Real Sociedad  2013-05-06 21:00:00.000000      2         1       3    0.833333   0.500000      1.000000  0.471875  0.160665    0.592271    0.215372        1.242663           1.716763  2.900375    1.294985    0.685825  0.049951  0.159392  3.000000  0.150411   3.766694       1.323092    0.062803  0.141581  4.166667  0.130810        0.333333        1.286231       0.932011
1772  442354     110         56              8      2012        0               Stoke City               Sunderland  2013-05-06 20:00:00.000000      1         1       1    1.166667   0.666667      1.000000  0.450351  0.162782    0.521898    0.197746        0.919180           1.112866  2.710489    1.371407    0.660836  0.049564  0.113556  2.500000  0.141968   3.478175       1.222065    0.039180  0.147777  1.333333  0.140683        0.555556        1.222102       0.899831
1773  442354      56        110              8      2012        1               Sunderland               Stoke City  2013-05-06 20:00:00.000000      1         1       1    1.166667   1.166667      1.666667  0.443269  0.168756    0.721961    0.291631        0.711253           1.358064  2.797319    1.117860    0.695149  0.052712  0.125155  2.166667  0.109175   4.031920       1.141289    0.082605  0.123140  1.666667  0.149043        0.944444        0.833795       0.918354
1774  484857    1897       1230             98      2013        0           Houston Dynamo                LA Galaxy  2013-05-06 04:00:00.000000      1         0       3    1.833333   1.333333      1.000000  0.516389  0.233982    0.500117    0.189710        1.295042           1.166440  3.517723    1.286146    0.728533  0.058480  0.108024  2.000000  0.127417   3.774704       1.258920    0.038975  0.113565  1.333333  0.122358        1.333333        1.100189       0.983218
1775  484857    1230       1897             98      2013        1                LA Galaxy           Houston Dynamo  2013-05-06 04:00:00.000000      0         1       0    1.833333   1.333333      0.666667  0.613754  0.233598    0.448526    0.148898        1.606821           0.985101  3.426450    1.264429    0.713691  0.073251  0.139147  1.500000  0.133959   3.589281       1.282995    0.031994  0.139358  1.333333  0.095947        1.166667        2.579798       0.992463
1776  484858    2079        421             98      2013        0               Chivas USA     Sporting Kansas City  2013-05-05 22:00:00.000000      0         4       0    1.333333   1.500000      1.166667  0.415949  0.177435    0.536684    0.223248        0.964260           1.614477  2.684215    1.258306    0.675502  0.037219  0.127368  2.333333  0.097452   3.223173       1.230549    0.072775  0.168489  1.833333  0.191749        1.333333        0.522572       0.946607
1777  484858     421       2079             98      2013        1     Sporting Kansas City               Chivas USA  2013-05-05 22:00:00.000000      4         0       3    1.666667   1.000000      0.833333  0.471476  0.166951    0.388632    0.122596        1.202709           0.742900  3.464381    1.268427    0.723701  0.047771  0.145696  2.000000  0.152653   3.250254       1.312229    0.048079  0.163537  1.500000  0.090083        0.777778        2.351838       1.026366
1778  456659     185        178             23      2012        0               Real Betis                Barcelona  2013-05-05 20:00:00.000000      2         4       0    1.000000   1.666667      1.833333  0.512756  0.166588    0.629922    0.242963        1.340713           1.463640  3.329043    1.269000    0.717348  0.053866  0.151419  3.333333  0.177895   3.528179       1.204836    0.076441  0.140230  3.333333  0.180709        1.222222        1.100694       0.981585
1779  456659     178        185             23      2012        1                Barcelona               Real Betis  2013-05-05 20:00:00.000000      4         2       3    2.333333   2.666667      0.833333  1.169102  0.348098    0.375870    0.148142        1.774980           1.005125  6.610167    1.065308    0.853535  0.070328  0.155270  1.666667  0.168195   2.742358       1.096309    0.045141  0.130041  3.000000  0.110329        2.333333        1.894913       1.225158
1780  456656     177        179             23      2012        0                 Espanyol                  Sevilla  2013-05-05 18:00:00.000000      0         3       0    1.833333   1.833333      1.000000  0.435713  0.169698    0.628727    0.198238        1.524156           0.699024  2.833581    1.407458    0.655550  0.058949  0.160718  3.333333  0.110634   4.276081       1.294765    0.042801  0.189373  3.166667  0.139175        1.333333        0.834410       0.881385
1781  456656     179        177             23      2012        1                  Sevilla                 Espanyol  2013-05-05 18:00:00.000000      3         0       3    1.333333   1.666667      1.166667  0.556540  0.247862    0.442962    0.178442        1.495821           0.854203  4.036191    1.182395    0.759482  0.050379  0.164990  2.833333  0.173990   2.891041       1.196660    0.032089  0.143121  4.500000  0.151617        1.333333        1.310946       1.104034
1782  442351       8          1              8      2012        0                  Chelsea        Manchester United  2013-05-05 16:00:00.000000      1         0       3    2.166667   2.000000      0.833333  0.981347  0.407272    0.563215    0.188879        1.371899           0.909731  4.448171    1.149503    0.788620  0.063616  0.136209  1.000000  0.180846   3.953833       1.094791    0.059904  0.100450  2.666667  0.139247        1.750000        1.400077       1.023595
1783  442351       1          8              8      2012        1        Manchester United                  Chelsea  2013-05-05 16:00:00.000000      0         1       0    1.833333   1.666667      0.833333  0.604163  0.216284    0.775360    0.285769        1.524906           0.527874  4.815365    1.103615    0.805921  0.060220  0.120135  1.833333  0.143492   3.739278       1.135349    0.038994  0.106365  2.166667  0.131226        1.416667        1.165228       1.074465
1784  456662     184        190             23      2012        0           Rayo Vallecano            Real Zaragoza  2013-05-05 16:00:00.000000      0         3       0    0.833333   1.166667      1.833333  0.563620  0.245100    0.540284    0.198486        1.352162           1.644195  4.335411    1.366831    0.755685  0.069835  0.153550  3.833333  0.151968   2.866602       1.302562    0.060837  0.144933  2.833333  0.130615        0.777778        1.263661       1.145256
1785  456662     190        184             23      2012        1            Real Zaragoza           Rayo Vallecano  2013-05-05 16:00:00.000000      3         0       3    0.666667   1.166667      2.500000  0.381368  0.153839    0.591159    0.250514        0.856894           1.771590  2.354975    1.171677    0.665121  0.040938  0.183972  3.833333  0.114506   4.248522       1.198523    0.055626  0.171846  3.500000  0.148587        0.611111        0.807301       0.883328
1786  442350      11         14              8      2012        0                  Everton                Liverpool  2013-05-05 13:30:00.000000      0         0       1    1.833333   1.000000      0.500000  0.753621  0.319898    0.591753    0.191254        1.254636           0.894931  3.649490    1.234810    0.743235  0.072943  0.149227  1.833333  0.149265   3.483829       1.108585    0.049610  0.119086  2.166667  0.117178        0.833333        1.558712       1.013738
1787  442350      14         11              8      2012        1                Liverpool                  Everton  2013-05-05 13:30:00.000000      0         0       1    1.500000   1.833333      1.000000  0.648359  0.233229    0.678743    0.267436        2.022555           1.001825  4.735704    1.279982    0.784082  0.086598  0.115109  1.666667  0.208629   3.565023       1.336955    0.053242  0.090259  1.833333  0.124049        1.555556        1.858081       1.107896
1788  456661     855        181             23      2012        0                  Levante                 Mallorca  2013-05-05 11:00:00.000000      1         1       1    0.666667   0.500000      2.000000  0.374855  0.147649    1.038963    0.288449        0.836826           1.790525  2.588325    1.152782    0.674974  0.053982  0.134575  3.000000  0.131382   5.911563       1.123815    0.061266  0.134977  3.166667  0.218654        0.366667        0.698714       0.819347
1789  456661     181        855             23      2012        1                 Mallorca                  Levante  2013-05-05 11:00:00.000000      1         1       1    0.666667   1.333333      2.833333  0.616670  0.238266    0.715106    0.283448        1.835955           2.486170  2.973890    1.223145    0.697450  0.066323  0.132860  2.333333  0.150806   4.436539       1.150438    0.055727  0.198436  2.333333  0.179855        0.622222        0.972463       0.925913
1790  484853    1708       1899             98      2013        0      Vancouver Whitecaps           Real Salt Lake  2013-05-05 02:00:00.000000      0         2       0    0.500000   1.000000      1.666667  0.525451  0.194886    0.360680    0.171444        1.165034           1.503664  3.591395    1.107964    0.759852  0.049521  0.139788  1.000000  0.166499   3.105200       1.255817    0.068951  0.111772  1.833333  0.129444        0.666667        1.653747       1.077527
1791  484853    1899       1708             98      2013        1           Real Salt Lake      Vancouver Whitecaps  2013-05-05 02:00:00.000000      2         0       3    1.166667   0.666667      1.166667  0.646442  0.257384    0.435345    0.174761        1.725002           1.358344  3.990528    1.258441    0.754168  0.059896  0.114695  1.500000  0.141195   2.689934       1.193889    0.061764  0.116360  1.166667  0.123360        0.666667        1.387092       1.110896
1792  484854    2077        436             98      2013        0               Toronto FC          Colorado Rapids  2013-05-05 02:00:00.000000      0         1       0    0.666667   1.333333      1.666667  0.442624  0.159125    0.452636    0.203220        1.031400           1.660692  3.279437    1.341342    0.695273  0.040858  0.133921  2.333333  0.111586   3.362444       1.364538    0.045833  0.144579  2.166667  0.123360        0.833333        1.083730       0.982641
1793  484854     436       2077             98      2013        1          Colorado Rapids               Toronto FC  2013-05-05 02:00:00.000000      1         0       3    1.333333   0.833333      0.833333  0.452696  0.175009    0.576355    0.216133        1.101409           1.029018  3.051082    1.238092    0.703343  0.042501  0.140105  1.500000  0.134466   3.903213       1.292768    0.049783  0.148391  2.000000  0.134564        0.666667        1.169144       0.947652
1794  456658     175        180             23      2012        0       Atlético de Madrid   Deportivo de La Coruña  2013-05-04 21:00:00.000000      0         0       1    1.833333   1.666667      0.500000  0.658232  0.296420    0.507519    0.167193        1.962095           0.972953  3.190354    1.332613    0.690459  0.050588  0.124610  3.666667  0.124669   3.801290       1.377766    0.041297  0.198087  2.333333  0.149447        1.583333        0.964143       0.958147
1795  456658     180        175             23      2012        1   Deportivo de La Coruña       Atlético de Madrid  2013-05-04 21:00:00.000000      0         0       1    2.333333   2.500000      1.166667  0.613330  0.221244    0.673882    0.234746        1.916008           1.314981  4.093526    1.122411    0.778816  0.051959  0.171831  2.500000  0.146859   3.859499       1.238314    0.066236  0.118210  4.166667  0.175736        2.000000        0.960579       1.043736
1796  484852     399        454             98      2013        0       New York Red Bulls            Columbus Crew  2013-05-04 21:00:00.000000      1         0       3    2.000000   1.833333      1.166667  0.621300  0.238497    0.465458    0.146814        1.430352           1.189431  3.957951    1.272545    0.753058  0.052866  0.108933  1.000000  0.131965   3.823264       1.338827    0.050837  0.118092  1.166667  0.123526        1.722222        1.130703       1.027447
1797  484852     454        399             98      2013        1            Columbus Crew       New York Red Bulls  2013-05-04 21:00:00.000000      0         1       0    1.500000   1.333333      0.833333  0.494471  0.162491    0.503312    0.205260        1.384089           1.460360  3.327804    1.335716    0.709885  0.042896  0.117936  2.166667  0.112465   4.019372       1.235991    0.064307  0.147913  2.000000  0.169437        1.333333        0.796620       0.940390
1798  484855    3500       5513             98      2013        0      Seattle Sounders FC       Philadelphia Union  2013-05-04 21:00:00.000000      2         2       1    0.833333   0.500000      0.833333  0.655160  0.243114    0.482402    0.184483        1.073033           1.378862  4.132022    1.286070    0.755222  0.058331  0.130952  1.166667  0.122091   3.331137       1.262858    0.062079  0.143438  0.666667  0.143532        0.416667        1.163483       1.068121
1799  484855    5513       3500             98      2013        1       Philadelphia Union      Seattle Sounders FC  2013-05-04 21:00:00.000000      2         2       1    1.333333   1.166667      1.333333  0.400720  0.155489    0.482740    0.167767        1.435615           1.113685  3.129533    1.253152    0.709710  0.068011  0.134580  1.666667  0.132732   3.453048       1.157482    0.024418  0.151977  2.166667  0.132929        0.833333        1.240295       0.988817
1800  484856    1616       1131             98      2013        0          Montreal Impact     San Jose Earthquakes  2013-05-04 21:00:00.000000      2         2       1    2.166667   1.333333      0.833333  0.359809  0.136416    0.710288    0.248646        1.159467           1.259956  4.013996    1.060440    0.786697  0.033746  0.166692  1.500000  0.120420   3.853924       1.257378    0.056852  0.126096  2.333333  0.161729        1.333333        0.819803       1.061977
1801  484856    1131       1616             98      2013        1     San Jose Earthquakes          Montreal Impact  2013-05-04 21:00:00.000000      2         2       1    1.000000   0.833333      1.166667  0.384428  0.165504    0.600435    0.231659        1.455582           0.840746  2.921967    1.410909    0.667768  0.074678  0.110291  2.000000  0.135190   3.966903       1.279684    0.044574  0.124438  1.333333  0.110482        0.666667        1.431912       0.894806
1802  456657     192        186             23      2012        0          Real Valladolid              Real Madrid  2013-05-04 19:00:00.000000      3         4       0    0.833333   1.166667      2.000000  0.418236  0.136265    0.719030    0.280896        0.931307           2.413724  3.457397    1.397416    0.708521  0.055597  0.096775  1.500000  0.121926   3.817490       1.393508    0.067988  0.135977  1.833333  0.202193        0.847222        0.801294       0.994277
1803  456657     186        192             23      2012        1              Real Madrid          Real Valladolid  2013-05-04 19:00:00.000000      4         3       3    2.666667   3.166667      1.000000  0.773457  0.238874    0.581421    0.227546        2.629261           1.291917  4.893486    1.122568    0.800039  0.059629  0.151438  2.333333  0.213511   3.207888       1.137215    0.046909  0.120933  2.000000  0.147913        2.750000        1.511616       1.109703
1804  442353       3         52              8      2012        0                  Arsenal      Queens Park Rangers  2013-05-04 17:30:00.000000      1         0       3    2.333333   1.833333      0.666667  1.103279  0.347524    0.434446    0.170515        1.559292           0.763732  5.540637    1.184696    0.814497  0.074048  0.121700  2.333333  0.162487   3.186697       1.098019    0.038713  0.117819  2.333333  0.105368        1.833333        2.108396       1.115977
1805  442353      52          3              8      2012        1      Queens Park Rangers                  Arsenal  2013-05-04 17:30:00.000000      0         1       0    0.333333   0.833333      1.833333  0.508426  0.219646    0.821111    0.304411        0.955792           1.512902  2.988828    0.990041    0.743537  0.054874  0.130893  2.000000  0.176788   3.846639       1.174328    0.086827  0.113463  2.333333  0.147058        0.388889        1.318236       0.996716
1806  456655     182       5683             23      2012        0                   Málaga               Granada CF  2013-05-04 17:00:00.000000      0         1       0    1.500000   1.500000      2.166667  0.685033  0.229553    0.499617    0.180781        1.353226           1.481270  4.317185    1.254700    0.768256  0.057446  0.174093  2.500000  0.134394   3.666194       1.256068    0.051916  0.143414  2.833333  0.123662        1.116667        1.165873       1.054772
1807  456655    5683        182             23      2012        1               Granada CF                   Málaga  2013-05-04 17:00:00.000000      1         0       3    0.833333   0.666667      2.166667  0.605074  0.229874    0.416257    0.147706        1.316122           1.516400  3.175359    1.320907    0.699172  0.074359  0.143833  3.333333  0.175389   3.450755       1.403757    0.028834  0.176432  2.666667  0.108367        0.533333        3.403223       1.013642
1808  442349     108         54              8      2012        0                  Reading                   Fulham  2013-05-04 15:00:00.000000      4         2       3    0.333333   0.333333      1.500000  0.575070  0.241572    0.928188    0.367943        0.684854           1.617722  2.826079    1.405253    0.664521  0.063987  0.108581  1.333333  0.110109   4.548715       1.277808    0.078191  0.125993  0.833333  0.209577        0.125000        0.587439       0.866209
1809  442349      54        108              8      2012        1                   Fulham                  Reading  2013-05-04 15:00:00.000000      2         4       0    0.666667   0.666667      1.500000  0.545075  0.175185    0.819807    0.318561        0.436067           1.466163  3.834828    1.014206    0.785656  0.046083  0.104332  2.166667  0.090299   4.658148       1.042950    0.069003  0.143474  1.500000  0.208649        0.416667        0.465043       0.973742
1810  442352       7         45              8      2012        0              Aston Villa             Norwich City  2013-05-04 15:00:00.000000      2         1       3    1.666667   2.333333      1.666667  0.715235  0.244397    0.535674    0.212480        1.665070           1.172679  4.435200    1.076594    0.800220  0.058744  0.133635  1.000000  0.140728   4.114209       1.058727    0.057066  0.104791  2.166667  0.158501        2.000000        1.037818       1.024952
1811  442352      45          7              8      2012        1             Norwich City              Aston Villa  2013-05-04 15:00:00.000000      1         2       0    0.833333   1.000000      1.500000  0.514278  0.211959    0.767138    0.283027        1.104294           1.335636  2.621176    1.270119    0.669082  0.049386  0.128938  2.833333  0.102300   4.241362       1.285270    0.077394  0.112581  2.166667  0.156595        0.722222        0.636278       0.900877
1812  442355      43         80              8      2012        0          Manchester City             Swansea City  2013-05-04 15:00:00.000000      0         0       1    2.000000   1.666667      1.166667  0.898638  0.300936    0.553873    0.218365        1.776458           1.058118  4.702742    1.091005    0.808065  0.067743  0.112035  2.166667  0.163934   3.264531       1.113405    0.063815  0.122409  2.833333  0.113598        1.555556        1.724242       1.091628
1813  442355      80         43              8      2012        1             Swansea City          Manchester City  2013-05-04 15:00:00.000000      0         0       1    0.333333   0.666667      1.666667  0.739187  0.254223    0.691582    0.242399        0.905090           1.357537  5.531311    1.134970    0.827157  0.046254  0.104995  1.666667  0.144023   3.851342       1.181392    0.041048  0.103258  2.000000  0.151457        0.333333        1.086144       1.100648
1814  442356      20          6              8      2012        0              Southampton        Tottenham Hotspur  2013-05-04 15:00:00.000000      0         1       0    1.833333   1.333333      1.000000  0.731907  0.272020    0.593609    0.250305        1.257332           1.252953  4.012564    1.395466    0.739453  0.060798  0.116335  1.333333  0.157477   3.247464       1.415141    0.066175  0.125200  1.333333  0.109147        1.333333        1.525198       1.091632
1815  442356       6         20              8      2012        1        Tottenham Hotspur              Southampton  2013-05-04 15:00:00.000000      1         0       3    1.333333   1.833333      1.666667  0.639917  0.198291    0.547088    0.182299        1.520340           1.192347  4.405147    1.190503    0.781616  0.044385  0.093998  1.833333  0.154303   3.836958       1.188297    0.044291  0.122349  1.666667  0.109938        1.277778        1.540013       1.047544
1816  442357     111         35              8      2012        0           Wigan Athletic     West Bromwich Albion  2013-05-04 15:00:00.000000      3         2       3    1.333333   1.000000      1.166667  0.778789  0.297938    0.573039    0.219962        1.280988           0.684808  4.148436    1.156260    0.775107  0.071057  0.124137  1.666667  0.150827   3.569000       1.037976    0.033689  0.117046  2.166667  0.127513        0.833333        1.349074       1.025628
1817  442357      35        111              8      2012        1     West Bromwich Albion           Wigan Athletic  2013-05-04 15:00:00.000000      2         3       0    1.333333   1.333333      1.166667  0.617125  0.242378    0.586036    0.202039        1.587136           1.257876  3.602141    1.262103    0.733483  0.060140  0.127321  1.666667  0.144696   3.596828       1.184802    0.049671  0.111602  2.500000  0.143598        1.138889        1.078122       0.997795
1818  442358       4         21              8      2012        0         Newcastle United          West Ham United  2013-05-04 15:00:00.000000      0         0       1    0.666667   0.500000      2.666667  0.540431  0.211849    0.639567    0.270452        1.099440           1.954642  3.745095    1.047844    0.771763  0.056175  0.086674  2.500000  0.144228   3.813385       1.156251    0.088744  0.129287  1.166667  0.145986        0.416667        1.296266       1.050481
1819  442358      21          4              8      2012        1          West Ham United         Newcastle United  2013-05-04 15:00:00.000000      0         0       1    1.500000   1.500000      1.000000  0.635126  0.276193    0.860183    0.281420        0.991146           1.892145  2.598149    1.077382    0.705105  0.035407  0.109747  2.000000  0.134438   5.010751       1.185489    0.074322  0.111728  1.000000  0.196443        1.250000        0.685578       0.877123
1820  456653     450        191             23      2012        0                  Osasuna                 Valencia  2013-05-04 15:00:00.000000      0         4       0    0.833333   0.833333      1.333333  0.612903  0.215054    0.536719    0.224521        1.071226           1.452998  3.293907    1.566308    0.662912  0.057348  0.163082  2.833333  0.134409   3.359455       1.533018    0.091534  0.152466  2.500000  0.127493        0.666667        1.087898       1.021829
1821  456653     191        450             23      2012        1                 Valencia                  Osasuna  2013-05-04 15:00:00.000000      4         0       3    1.833333   2.666667      1.666667  0.703217  0.247048    0.420360    0.182273        1.646064           1.262928  4.237471    1.244825    0.769584  0.069822  0.164639  2.833333  0.184028   2.785747       1.303913    0.066180  0.145311  3.500000  0.135733        2.083333        1.488145       1.152136
1822  456660     174        176             23      2012        0            Athletic Club            Celta de Vigo  2013-05-03 20:00:00.000000      1         1       1    0.833333   0.833333      1.500000  0.527282  0.167963    0.527111    0.167849        1.188091           1.632316  4.273908    1.291142    0.763475  0.044708  0.140967  4.333333  0.126744   3.431804       1.215912    0.048177  0.160795  2.333333  0.144742        0.583333        1.029365       1.051047
1823  456660     176        174             23      2012        1            Celta de Vigo            Athletic Club  2013-05-03 20:00:00.000000      1         1       1    1.166667   1.000000      1.500000  0.438042  0.165863    0.572336    0.211811        0.956444           1.354074  3.209275    1.323615    0.702421  0.044710  0.152073  4.666667  0.116079   3.959667       1.288235    0.080612  0.173488  3.166667  0.125382        0.722222        0.981223       0.954685
1824  484851     928       1581             98      2013        0   New England Revolution         Portland Timbers  2013-05-03 03:30:00.000000      0         0       1    0.833333   0.500000      1.000000  0.446008  0.131560    0.551899    0.234358        0.839471           1.329488  3.138786    1.388222    0.685652  0.030317  0.142354  0.666667  0.095506   3.944680       1.335065    0.051384  0.129650  1.166667  0.120863        0.375000        0.841369       0.939568
1825  484851    1581        928             98      2013        1         Portland Timbers   New England Revolution  2013-05-03 03:30:00.000000      0         0       1    2.000000   1.666667      1.000000  0.562454  0.191583    0.445443    0.154512        0.849198           1.343328  4.182630    1.326177    0.753855  0.044293  0.140010  1.500000  0.109848   3.204473       1.300526    0.049705  0.131440  1.666667  0.120708        1.250000        1.118824       1.075149
1826  456649     180        185             23      2012        0   Deportivo de La Coruña               Real Betis  2013-04-29 21:00:00.000000      1         1       1    2.166667   2.333333      1.333333  0.581071  0.210491    0.736606    0.250875        1.686839           1.512610  3.917899    1.106281    0.771681  0.046583  0.166455  2.000000  0.132522   4.656990       1.209640    0.055483  0.102081  3.666667  0.161399        1.833333        0.916135       1.014693
1827  456649     185        180             23      2012        1               Real Betis   Deportivo de La Coruña  2013-04-29 21:00:00.000000      1         1       1    1.333333   1.833333      1.833333  0.485874  0.170172    0.638882    0.251924        1.424588           1.321159  2.963451    1.322763    0.682539  0.039529  0.149627  3.333333  0.158182   3.427821       1.271145    0.080025  0.142022  3.500000  0.191461        1.388889        0.906250       0.952806
1828  442340      56          7              8      2012        0               Sunderland              Aston Villa  2013-04-29 20:00:00.000000      1         6       0    1.166667   1.166667      1.166667  0.488286  0.168495    0.715429    0.296427        0.750896           1.108933  2.701611    1.188110    0.677823  0.054392  0.114442  1.833333  0.107234   3.762566       1.199146    0.082530  0.129878  1.666667  0.146990        0.972222        0.829628       0.924954
1829  442340       7         56              8      2012        1              Aston Villa               Sunderland  2013-04-29 20:00:00.000000      6         1       3    1.666667   1.666667      1.666667  0.718781  0.237305    0.580001    0.233756        1.578513           1.186816  4.382008    1.099643    0.794900  0.053425  0.121224  1.500000  0.147820   3.917401       1.152698    0.060612  0.099472  1.833333  0.156728        1.333333        1.141522       1.066871
1830  484850     436       1897             98      2013        0          Colorado Rapids           Houston Dynamo  2013-04-28 22:00:00.000000      1         1       1    1.333333   0.833333      0.833333  0.395996  0.147416    0.631098    0.225700        1.123550           0.873132  2.827678    1.245110    0.686191  0.035557  0.143910  1.500000  0.140192   4.290735       1.291143    0.053440  0.138344  1.500000  0.142211        0.666667        1.169729       0.913603
1831  484850    1897        436             98      2013        1           Houston Dynamo          Colorado Rapids  2013-04-28 22:00:00.000000      1         1       1    1.666667   1.500000      1.333333  0.532125  0.231138    0.470012    0.178074        1.288774           1.308714  3.527586    1.358989    0.718238  0.060364  0.096204  1.500000  0.117333   3.762293       1.312038    0.035576  0.128008  1.166667  0.120991        1.277778        1.022917       0.981931
1832  456644     191        188             23      2012        0                 Valencia            Real Sociedad  2013-04-28 20:00:00.000000      2         4       0    1.833333   2.333333      1.166667  0.696125  0.248821    0.386672    0.176954        1.451709           1.039645  4.109812    1.250144    0.760771  0.068049  0.166412  3.166667  0.185801   2.778655       1.326963    0.064407  0.143538  3.166667  0.118002        2.000000        1.652862       1.145984
1833  456644     188        191             23      2012        1            Real Sociedad                 Valencia  2013-04-28 20:00:00.000000      4         2       3    2.333333   2.166667      0.833333  0.484110  0.170433    0.724421    0.254640        1.753933           0.947160  3.843934    1.277478    0.727125  0.059122  0.168349  2.500000  0.134512   3.991962       1.302548    0.062784  0.123352  3.166667  0.138094        1.666667        1.073540       0.975332
1834  456647     179        192             23      2012        0                  Sevilla          Real Valladolid  2013-04-28 18:00:00.000000      1         1       1    1.166667   1.666667      1.333333  0.592573  0.257871    0.445803    0.187079        1.606309           1.102614  4.316924    1.146134    0.775549  0.051999  0.180681  2.833333  0.177250   2.615589       1.117826    0.039143  0.142950  5.000000  0.147842        1.250000        1.385946       1.147222
